# YTID, start_seconds, end_seconds, positive_labels
poz8FFcAmNY,0.0,10.0,"/m/01yrx,/m/068hy,/m/07qrkrw,/m/09x0r"
pvmYtgHvw4I,60.0,70.0,"/m/03vt0,/m/09xqv"
pvmYtgHvw4I,60.0,70.0,"/m/03vt0,/m/09xqv"
pwBg31jUh9k,50.0,60.0,"/m/03vt0,/m/09xqv"
pwBg31jUh9k,50.0,60.0,"/m/03vt0,/m/09xqv"
px18jN2iUhY,30.0,40.0,/m/07qn4z3
pyBhc-ygmuw,30.0,40.0,"/m/07st88b,/m/09ld4"
pyBhc-ygmuw,30.0,40.0,"/m/07st88b,/m/09ld4"
pzVgYnsGx1k,20.0,30.0,"/m/03vt0,/m/09f96,/m/0h2mp"
pzVgYnsGx1k,20.0,30.0,"/m/03vt0,/m/09f96,/m/0h2mp"
pzVgYnsGx1k,20.0,30.0,"/m/03vt0,/m/09f96,/m/0h2mp"
q1SEXCVrPcc,250.0,260.0,"/m/015p6,/m/06_y0by"
q70ql6R9P8Y,0.0,4.0,/t/dd00018
q8IoeMKO0p8,30.0,40.0,"/m/07qdb04,/m/09ddx,/m/09x0r,/m/0jbk"
q8IoeMKO0p8,30.0,40.0,"/m/07qdb04,/m/09ddx,/m/09x0r,/m/0jbk"
q8IoeMKO0p8,30.0,40.0,"/m/07qdb04,/m/09ddx,/m/09x0r,/m/0jbk"
qCpjWKLWUVQ,250.0,260.0,"/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t"
qCpjWKLWUVQ,250.0,260.0,"/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t"
qCpjWKLWUVQ,250.0,260.0,"/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t"
qCpjWKLWUVQ,250.0,260.0,"/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t"
qD78OsJ5R0M,30.0,40.0,"/m/078jl,/m/07rjwbb"
qD78OsJ5R0M,30.0,40.0,"/m/078jl,/m/07rjwbb"
qDD4wBkjth4,50.0,60.0,/m/05_wcq
qFQWmsOobNY,0.0,10.0,"/m/01xq0k1,/m/0239kh,/m/07rpkh9,/m/0ch8v"
qFQWmsOobNY,0.0,10.0,"/m/01xq0k1,/m/0239kh,/m/07rpkh9,/m/0ch8v"
qFQWmsOobNY,0.0,10.0,"/m/01xq0k1,/m/0239kh,/m/07rpkh9,/m/0ch8v"
qFQWmsOobNY,0.0,10.0,"/m/01xq0k1,/m/0239kh,/m/07rpkh9,/m/0ch8v"
qGEYSFq8VY4,290.0,300.0,"/m/015p6,/m/09ddx,/m/0dbvp"
qGEYSFq8VY4,290.0,300.0,"/m/015p6,/m/09ddx,/m/0dbvp"
qGEYSFq8VY4,290.0,300.0,"/m/015p6,/m/09ddx,/m/0dbvp"
qGyGTzix_Nk,20.0,30.0,"/m/04rlf,/m/068zj,/m/09x0r,/m/0jbk,/t/dd00129"
qGyGTzix_Nk,20.0,30.0,"/m/04rlf,/m/068zj,/m/09x0r,/m/0jbk,/t/dd00129"
qIy2jUpLw_M,30.0,40.0,"/m/03vt0,/m/09xqv"
qIy2jUpLw_M,30.0,40.0,"/m/03vt0,/m/09xqv"
qMNbqEZd0bs,30.0,40.0,/m/06hps
qMfUjwlKKH0,11.0,21.0,"/m/0239kh,/m/0l14md"
qQvZN9De6jk,0.0,10.0,"/m/01rd7k,/m/025rv6n,/m/07svc2k"
qQvZN9De6jk,0.0,10.0,"/m/01rd7k,/m/025rv6n,/m/07svc2k"
qQvZN9De6jk,0.0,10.0,"/m/01rd7k,/m/025rv6n,/m/07svc2k"
qScYFWGGrU0,26.0,36.0,"/m/07r_80w,/m/09d5_"
qScYFWGGrU0,26.0,36.0,"/m/07r_80w,/m/09d5_"
qSsPwWlWVG8,20.0,30.0,"/m/025rv6n,/m/07st89h,/m/09b5t"
qSsPwWlWVG8,20.0,30.0,"/m/025rv6n,/m/07st89h,/m/09b5t"
qSsPwWlWVG8,20.0,30.0,"/m/025rv6n,/m/07st89h,/m/09b5t"
qVfIADlOBvA,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
qVfIADlOBvA,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
qVfIADlOBvA,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
qVfIADlOBvA,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
qWIzktitdjc,10.0,20.0,/m/07r4gkf
qXf3sSzl9eY,6.0,16.0,"/m/07pjwq1,/m/09x0r"
qY_T4zhWvA8,20.0,30.0,"/m/07r_80w,/m/09d5_"
qY_T4zhWvA8,20.0,30.0,"/m/07r_80w,/m/09d5_"
qZva2pwH-FE,80.0,90.0,"/m/01g50p,/m/04zmvq,/m/06d_3,/m/07jdr,/m/07rjwbb"
qbP_mDdzdPg,100.0,110.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
qbP_mDdzdPg,100.0,110.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
qbP_mDdzdPg,100.0,110.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
qeuMJ_YYZ-c,30.0,40.0,"/m/04rmv,/m/09x0r"
qgE1chZAAGY,400.0,410.0,/m/068zj
qgq-iUPy93E,10.0,20.0,/m/06hps
qh7OdZUZTOY,160.0,170.0,"/m/01h3n,/m/03vt0,/m/0h2mp"
qh7OdZUZTOY,160.0,170.0,"/m/01h3n,/m/03vt0,/m/0h2mp"
qh7OdZUZTOY,160.0,170.0,"/m/01h3n,/m/03vt0,/m/0h2mp"
qj7cBYHJgis,21.0,31.0,"/m/04rlf,/m/09x0r,/t/dd00018"
qlYhPNw7OiU,30.0,40.0,"/m/01yrx,/m/04rlf,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk"
qlYhPNw7OiU,30.0,40.0,"/m/01yrx,/m/04rlf,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk"
qlYhPNw7OiU,30.0,40.0,"/m/01yrx,/m/04rlf,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk"
qlYhPNw7OiU,30.0,40.0,"/m/01yrx,/m/04rlf,/m/068hy,/m/07r81j2,/m/09x0r,/m/0jbk"
qogx_DBi50E,30.0,40.0,"/m/04cvmfc,/m/0bt9lr,/m/0jbk"
qogx_DBi50E,30.0,40.0,"/m/04cvmfc,/m/0bt9lr,/m/0jbk"
qogx_DBi50E,30.0,40.0,"/m/04cvmfc,/m/0bt9lr,/m/0jbk"
qpYjBoelWT4,30.0,40.0,"/m/04s8yn,/m/07r5c2p,/m/0jbk"
qpYjBoelWT4,30.0,40.0,"/m/04s8yn,/m/07r5c2p,/m/0jbk"
qpYjBoelWT4,30.0,40.0,"/m/04s8yn,/m/07r5c2p,/m/0jbk"
qphzdzbKB8w,30.0,40.0,"/m/04s8yn,/m/07r5c2p,/m/09x0r"
qphzdzbKB8w,30.0,40.0,"/m/04s8yn,/m/07r5c2p,/m/09x0r"
qpyd-DlH5Zw,330.0,340.0,"/m/03fwl,/m/068hy,/m/07bgp,/m/09x0r,/m/0bt9lr,/m/0jbk"
qpyd-DlH5Zw,330.0,340.0,"/m/03fwl,/m/068hy,/m/07bgp,/m/09x0r,/m/0bt9lr,/m/0jbk"
qpyd-DlH5Zw,330.0,340.0,"/m/03fwl,/m/068hy,/m/07bgp,/m/09x0r,/m/0bt9lr,/m/0jbk"
qpyd-DlH5Zw,330.0,340.0,"/m/03fwl,/m/068hy,/m/07bgp,/m/09x0r,/m/0bt9lr,/m/0jbk"
qpyd-DlH5Zw,330.0,340.0,"/m/03fwl,/m/068hy,/m/07bgp,/m/09x0r,/m/0bt9lr,/m/0jbk"
qrkIVsYuX4E,30.0,40.0,"/m/09x0r,/t/dd00018"
qs7Ni4jPr0w,30.0,40.0,"/m/01z5f,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00125"
qs7Ni4jPr0w,30.0,40.0,"/m/01z5f,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00125"
qs7Ni4jPr0w,30.0,40.0,"/m/01z5f,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00125"
qs7Ni4jPr0w,30.0,40.0,"/m/01z5f,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00125"
qu1Oz1kBoRA,180.0,190.0,"/m/02yds9,/m/09x0r"
qxMTR2wU9F0,170.0,180.0,"/m/03k3r,/m/0ch8v,/m/0jbk"
qxMTR2wU9F0,170.0,180.0,"/m/03k3r,/m/0ch8v,/m/0jbk"
qxMTR2wU9F0,170.0,180.0,"/m/03k3r,/m/0ch8v,/m/0jbk"
qyd_wSO361Q,25.0,35.0,/t/dd00018
r0Sy4gFuayM,11.0,21.0,"/m/07st88b,/m/09ld4"
r0Sy4gFuayM,11.0,21.0,"/m/07st88b,/m/09ld4"
r253TB3vA1o,80.0,90.0,"/m/068hy,/m/0bt9lr,/m/0jbk,/t/dd00136"
r253TB3vA1o,80.0,90.0,"/m/068hy,/m/0bt9lr,/m/0jbk,/t/dd00136"
r253TB3vA1o,80.0,90.0,"/m/068hy,/m/0bt9lr,/m/0jbk,/t/dd00136"
r253TB3vA1o,80.0,90.0,"/m/068hy,/m/0bt9lr,/m/0jbk,/t/dd00136"
r5xe8ttPUXY,0.0,10.0,"/m/07st88b,/m/09ld4"
r5xe8ttPUXY,0.0,10.0,"/m/07st88b,/m/09ld4"
rBxY0iJ_Tu0,30.0,40.0,/m/07qn4z3
rDqOzrTAzY0,40.0,50.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
rDqOzrTAzY0,40.0,50.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
rDqOzrTAzY0,40.0,50.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
rGW-tG45hUI,30.0,40.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
rGW-tG45hUI,30.0,40.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
rGW-tG45hUI,30.0,40.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
rHQYyfl9h4w,20.0,30.0,"/m/06hps,/m/07r4gkf"
rHQYyfl9h4w,20.0,30.0,"/m/06hps,/m/07r4gkf"
rIjLO1KLFSs,30.0,40.0,"/m/01z5f,/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0jbk"
rIjLO1KLFSs,30.0,40.0,"/m/01z5f,/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0jbk"
rIjLO1KLFSs,30.0,40.0,"/m/01z5f,/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0jbk"
rIjLO1KLFSs,30.0,40.0,"/m/01z5f,/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0jbk"
rIjLO1KLFSs,30.0,40.0,"/m/01z5f,/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0jbk"
rJPsrRPLVK0,30.0,40.0,"/m/01z5f,/m/068hy,/m/07qf0zm,/m/0jbk"
rJPsrRPLVK0,30.0,40.0,"/m/01z5f,/m/068hy,/m/07qf0zm,/m/0jbk"
rJPsrRPLVK0,30.0,40.0,"/m/01z5f,/m/068hy,/m/07qf0zm,/m/0jbk"
rJPsrRPLVK0,30.0,40.0,"/m/01z5f,/m/068hy,/m/07qf0zm,/m/0jbk"
rKRI5UcIICI,30.0,40.0,"/m/01qbl,/m/0239kh,/m/026t6,/m/02hnl,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md"
rL4Z9d9oObY,30.0,40.0,"/m/015p6,/m/020bb7,/m/07pggtn"
rL4Z9d9oObY,30.0,40.0,"/m/015p6,/m/020bb7,/m/07pggtn"
rL4Z9d9oObY,30.0,40.0,"/m/015p6,/m/020bb7,/m/07pggtn"
rQPZ6ucYgMY,10.0,20.0,"/m/07sx8x_,/m/0jbk"
rQPZ6ucYgMY,10.0,20.0,"/m/07sx8x_,/m/0jbk"
rTVmB7tolb4,330.0,340.0,"/m/07qn4z3,/m/07yv9,/m/09x0r"
rTiPmt-YFE4,30.0,40.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
rTiPmt-YFE4,30.0,40.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
rTiPmt-YFE4,30.0,40.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
rWFoLECDwcc,60.0,70.0,"/m/07r_80w,/m/09d5_"
rWFoLECDwcc,60.0,70.0,"/m/07r_80w,/m/09d5_"
rZ0bEa58Zpg,10.0,20.0,/m/032n05
rZaOhi-iCFw,0.0,10.0,/m/04cvmfc
rZu17-r4qJc,30.0,40.0,"/m/07r_k2n,/m/09x0r"
ra39sEws8WU,30.0,40.0,"/m/07qf0zm,/m/07r_k2n,/m/09x0r"
ra39sEws8WU,30.0,40.0,"/m/07qf0zm,/m/07r_k2n,/m/09x0r"
rarVVkXDXi8,30.0,40.0,"/m/04s8yn,/m/07r5c2p,/m/0jbk"
rarVVkXDXi8,30.0,40.0,"/m/04s8yn,/m/07r5c2p,/m/0jbk"
rarVVkXDXi8,30.0,40.0,"/m/04s8yn,/m/07r5c2p,/m/0jbk"
raww5tvi85A,40.0,50.0,"/m/02yds9,/m/04cvmfc,/m/05tny_,/m/07rc7d9,/m/0bt9lr"
raww5tvi85A,40.0,50.0,"/m/02yds9,/m/04cvmfc,/m/05tny_,/m/07rc7d9,/m/0bt9lr"
raww5tvi85A,40.0,50.0,"/m/02yds9,/m/04cvmfc,/m/05tny_,/m/07rc7d9,/m/0bt9lr"
raww5tvi85A,40.0,50.0,"/m/02yds9,/m/04cvmfc,/m/05tny_,/m/07rc7d9,/m/0bt9lr"
raww5tvi85A,40.0,50.0,"/m/02yds9,/m/04cvmfc,/m/05tny_,/m/07rc7d9,/m/0bt9lr"
rbAJ6N8yOz0,80.0,90.0,"/m/068hy,/m/07pyy8b,/m/0bt9lr,/m/0jbk"
rbAJ6N8yOz0,80.0,90.0,"/m/068hy,/m/07pyy8b,/m/0bt9lr,/m/0jbk"
rbAJ6N8yOz0,80.0,90.0,"/m/068hy,/m/07pyy8b,/m/0bt9lr,/m/0jbk"
rcdB8hOXTUU,60.0,70.0,"/m/068hy,/m/0bt9lr,/m/0ghcn6,/m/0jbk"
rcdB8hOXTUU,60.0,70.0,"/m/068hy,/m/0bt9lr,/m/0ghcn6,/m/0jbk"
rcdB8hOXTUU,60.0,70.0,"/m/068hy,/m/0bt9lr,/m/0ghcn6,/m/0jbk"
rcdB8hOXTUU,60.0,70.0,"/m/068hy,/m/0bt9lr,/m/0ghcn6,/m/0jbk"
rdTuCS_E6nQ,60.0,70.0,"/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t"
rdTuCS_E6nQ,60.0,70.0,"/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t"
rdTuCS_E6nQ,60.0,70.0,"/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t"
rdTuCS_E6nQ,60.0,70.0,"/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t"
rdwmkUJzLRQ,400.0,410.0,"/m/01h3n,/m/03vt0,/m/0h2mp"
rdwmkUJzLRQ,400.0,410.0,"/m/01h3n,/m/03vt0,/m/0h2mp"
rdwmkUJzLRQ,400.0,410.0,"/m/01h3n,/m/03vt0,/m/0h2mp"
reyxTC-IsaU,30.0,40.0,/m/07qn4z3
rfmZO9W4y-c,520.0,530.0,"/m/015p6,/m/020bb7,/m/07pggtn,/m/07r_25d,/m/0h0rv"
rfmZO9W4y-c,520.0,530.0,"/m/015p6,/m/020bb7,/m/07pggtn,/m/07r_25d,/m/0h0rv"
rfmZO9W4y-c,520.0,530.0,"/m/015p6,/m/020bb7,/m/07pggtn,/m/07r_25d,/m/0h0rv"
rfmZO9W4y-c,520.0,530.0,"/m/015p6,/m/020bb7,/m/07pggtn,/m/07r_25d,/m/0h0rv"
rfmZO9W4y-c,520.0,530.0,"/m/015p6,/m/020bb7,/m/07pggtn,/m/07r_25d,/m/0h0rv"
rgDzMS5KQz8,30.0,40.0,"/m/01xq0k1,/m/07rpkh9,/m/0ch8v"
rgDzMS5KQz8,30.0,40.0,"/m/01xq0k1,/m/07rpkh9,/m/0ch8v"
rgDzMS5KQz8,30.0,40.0,"/m/01xq0k1,/m/07rpkh9,/m/0ch8v"
rikAI_V2y1M,30.0,40.0,/m/04rmv
rjAxPhBD79I,80.0,90.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
rjAxPhBD79I,80.0,90.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
rjAxPhBD79I,80.0,90.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
rk6j7lhNf1o,29.0,39.0,"/m/04rlf,/m/07qn4z3,/m/09x0r"
rklUVQ2rMnE,30.0,40.0,"/m/07st88b,/m/09ld4"
rklUVQ2rMnE,30.0,40.0,"/m/07st88b,/m/09ld4"
rnuGOQ-aSjs,80.0,90.0,"/m/0239kh,/m/026t6,/m/03t3fj,/m/0l14md"
roN_B9VVH0w,90.0,100.0,"/m/015p6,/m/09b5t,/m/09ddx,/m/09x0r,/m/0jbk"
roN_B9VVH0w,90.0,100.0,"/m/015p6,/m/09b5t,/m/09ddx,/m/09x0r,/m/0jbk"
roN_B9VVH0w,90.0,100.0,"/m/015p6,/m/09b5t,/m/09ddx,/m/09x0r,/m/0jbk"
roN_B9VVH0w,90.0,100.0,"/m/015p6,/m/09b5t,/m/09ddx,/m/09x0r,/m/0jbk"
rpnr-UTngEQ,30.0,40.0,"/m/068hy,/m/0bt9lr,/m/0dl9sf8,/m/0jbk"
rpnr-UTngEQ,30.0,40.0,"/m/068hy,/m/0bt9lr,/m/0dl9sf8,/m/0jbk"
rpnr-UTngEQ,30.0,40.0,"/m/068hy,/m/0bt9lr,/m/0dl9sf8,/m/0jbk"
rsX-PD306xU,30.0,40.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
rsX-PD306xU,30.0,40.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
rsX-PD306xU,30.0,40.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
rvTFEIsrQbA,460.0,470.0,"/m/068hy,/m/09x0r,/m/0jbk,/t/dd00013,/t/dd00128"
rvTFEIsrQbA,460.0,470.0,"/m/068hy,/m/09x0r,/m/0jbk,/t/dd00013,/t/dd00128"
rwReDDvDDPM,40.0,50.0,"/m/025rv6n,/m/07st89h,/m/09b5t,/m/0dbvp"
rwReDDvDDPM,40.0,50.0,"/m/025rv6n,/m/07st89h,/m/09b5t,/m/0dbvp"
rwReDDvDDPM,40.0,50.0,"/m/025rv6n,/m/07st89h,/m/09b5t,/m/0dbvp"
rwReDDvDDPM,40.0,50.0,"/m/025rv6n,/m/07st89h,/m/09b5t,/m/0dbvp"
rx2TTte_kvo,30.0,40.0,/m/07r81j2
rzT6b2ZhZfk,10.0,20.0,"/m/025rv6n,/m/07qn5dc,/m/09b5t"
rzT6b2ZhZfk,10.0,20.0,"/m/025rv6n,/m/07qn5dc,/m/09b5t"
rzT6b2ZhZfk,10.0,20.0,"/m/025rv6n,/m/07qn5dc,/m/09b5t"
s4wQi-0I2DE,30.0,40.0,"/m/05tny_,/m/09x0r"
s4zRt_fE3U4,30.0,40.0,"/m/07qdb04,/m/09ddx,/m/0jbk"
s4zRt_fE3U4,30.0,40.0,"/m/07qdb04,/m/09ddx,/m/0jbk"
s4zRt_fE3U4,30.0,40.0,"/m/07qdb04,/m/09ddx,/m/0jbk"
s7xO1rxpAw0,60.0,70.0,"/m/01280g,/m/07r4k75,/m/0jbk"
s7xO1rxpAw0,60.0,70.0,"/m/01280g,/m/07r4k75,/m/0jbk"
s9nyqHyzI_E,200.0,210.0,"/m/01xq0k1,/m/0239kh,/m/07rpkh9,/m/0ch8v"
s9nyqHyzI_E,200.0,210.0,"/m/01xq0k1,/m/0239kh,/m/07rpkh9,/m/0ch8v"
s9nyqHyzI_E,200.0,210.0,"/m/01xq0k1,/m/0239kh,/m/07rpkh9,/m/0ch8v"
s9nyqHyzI_E,200.0,210.0,"/m/01xq0k1,/m/0239kh,/m/07rpkh9,/m/0ch8v"
sAbeKEHArvw,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
sAbeKEHArvw,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
sAbeKEHArvw,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
sAbeKEHArvw,30.0,40.0,"/m/015p6,/m/020bb7,/m/07r_25d,/m/0h0rv"
sEVLcEZXWv8,20.0,30.0,"/m/068hy,/m/07pyy8b,/m/0bt9lr,/m/0jbk"
sEVLcEZXWv8,20.0,30.0,"/m/068hy,/m/07pyy8b,/m/0bt9lr,/m/0jbk"
sEVLcEZXWv8,20.0,30.0,"/m/068hy,/m/07pyy8b,/m/0bt9lr,/m/0jbk"
sFrVdoOhu1Q,530.0,540.0,"/m/06wzb,/m/07rjwbb"
sGeiUh95YEc,30.0,40.0,"/m/04rlf,/m/07qn4z3,/m/09x0r"
sHG1EezICt0,10.0,20.0,"/m/07sx8x_,/t/dd00129"
sHH9v4YDJlU,70.0,80.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
sHH9v4YDJlU,70.0,80.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
sHH9v4YDJlU,70.0,80.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
sJ8qPRiA-mM,30.0,40.0,"/m/078jl,/m/07rjwbb"
sJ8qPRiA-mM,30.0,40.0,"/m/078jl,/m/07rjwbb"
sN8GmPaaY-s,70.0,80.0,/m/032n05
sQ2_Qbj7K2A,40.0,50.0,"/m/068zj,/m/09x0r,/m/0jbk"
sQ2_Qbj7K2A,40.0,50.0,"/m/068zj,/m/09x0r,/m/0jbk"
sRsXldH4u3Y,120.0,130.0,/m/07sx8x_
sTZ4QONAgIs,400.0,410.0,"/m/068zj,/m/0jbk"
sTZ4QONAgIs,400.0,410.0,"/m/068zj,/m/0jbk"
sVVVXjfzgO4,10.0,20.0,/m/05_wcq
sWSD4BJwkFw,490.0,500.0,"/m/01xq0k1,/m/07rpkh9,/m/0ch8v"
sWSD4BJwkFw,490.0,500.0,"/m/01xq0k1,/m/07rpkh9,/m/0ch8v"
sWSD4BJwkFw,490.0,500.0,"/m/01xq0k1,/m/07rpkh9,/m/0ch8v"
sY8fAKg4XRU,30.0,40.0,/m/07pjwq1
saPU2JNoytU,0.0,10.0,"/m/02rhddq,/m/09x0r,/m/0jbk"
sak4EdTfvKs,30.0,40.0,/m/07sx8x_
sbhutZrQVrI,30.0,40.0,"/m/04_sv,/m/07pjwq1"
sdDFu-mI7hs,90.0,100.0,"/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t"
sdDFu-mI7hs,90.0,100.0,"/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t"
sdDFu-mI7hs,90.0,100.0,"/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t"
sdDFu-mI7hs,90.0,100.0,"/m/025rv6n,/m/07qn5dc,/m/07st89h,/m/09b5t"
sdpIhk0GV9s,0.0,6.0,"/m/07st88b,/m/09ld4"
sdpIhk0GV9s,0.0,6.0,"/m/07st88b,/m/09ld4"
sdun-VqqrC8,10.0,20.0,"/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0jbk"
sdun-VqqrC8,10.0,20.0,"/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0jbk"
sdun-VqqrC8,10.0,20.0,"/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0jbk"
sdun-VqqrC8,10.0,20.0,"/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0jbk"
sfA0tZgtSeg,30.0,40.0,/m/07qrkrw
sf_Y4QGc5-4,30.0,40.0,"/m/04rlf,/m/07qdb04,/m/09x0r"
sj4d4dLPJMo,23.0,33.0,"/m/04rlf,/m/09x0r,/t/dd00018"
skqddcxSpUM,0.0,10.0,/m/07sx8x_
snap8DUbh8g,60.0,70.0,/m/05_wcq
snlFvGU0yHQ,0.0,10.0,"/m/03cl9h,/m/04rlf,/m/068hy,/m/0bt9lr,/m/0jbk"
snlFvGU0yHQ,0.0,10.0,"/m/03cl9h,/m/04rlf,/m/068hy,/m/0bt9lr,/m/0jbk"
snlFvGU0yHQ,0.0,10.0,"/m/03cl9h,/m/04rlf,/m/068hy,/m/0bt9lr,/m/0jbk"
so0krudR_zk,260.0,270.0,"/m/068zj,/m/09x0r,/m/0jbk"
so0krudR_zk,260.0,270.0,"/m/068zj,/m/09x0r,/m/0jbk"
spv-xSopCu0,0.0,10.0,/m/032n05
sr0lwv7SYkA,70.0,80.0,"/m/068zj,/m/09x0r,/m/0ch8v,/m/0jbk"
sr0lwv7SYkA,70.0,80.0,"/m/068zj,/m/09x0r,/m/0ch8v,/m/0jbk"
sr0lwv7SYkA,70.0,80.0,"/m/068zj,/m/09x0r,/m/0ch8v,/m/0jbk"
ssB_RSbKKS4,10.0,20.0,"/m/04rlf,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0ghcn6,/m/0jbk,/t/dd00125"
ssB_RSbKKS4,10.0,20.0,"/m/04rlf,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0ghcn6,/m/0jbk,/t/dd00125"
ssB_RSbKKS4,10.0,20.0,"/m/04rlf,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0ghcn6,/m/0jbk,/t/dd00125"
ssB_RSbKKS4,10.0,20.0,"/m/04rlf,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0ghcn6,/m/0jbk,/t/dd00125"
suHiaiRqPtY,30.0,40.0,"/m/078jl,/m/07rjwbb"
suHiaiRqPtY,30.0,40.0,"/m/078jl,/m/07rjwbb"
suUMt34qu5c,30.0,40.0,/m/02yds9
svhc8qxCigE,0.0,10.0,"/m/015p6,/m/06_y0by"
swvFoTHcPE4,30.0,40.0,/m/0239kh
syZIjIfvd_0,10.0,20.0,"/m/01z5f,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0ghcn6,/m/0jbk"
syZIjIfvd_0,10.0,20.0,"/m/01z5f,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0ghcn6,/m/0jbk"
syZIjIfvd_0,10.0,20.0,"/m/01z5f,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0ghcn6,/m/0jbk"
syZIjIfvd_0,10.0,20.0,"/m/01z5f,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0ghcn6,/m/0jbk"
syZIjIfvd_0,10.0,20.0,"/m/01z5f,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0ghcn6,/m/0jbk"
szM8O9C8rkI,190.0,200.0,"/m/03fwl,/m/09x0r,/m/0ch8v,/m/0jbk"
szM8O9C8rkI,190.0,200.0,"/m/03fwl,/m/09x0r,/m/0ch8v,/m/0jbk"
szM8O9C8rkI,190.0,200.0,"/m/03fwl,/m/09x0r,/m/0ch8v,/m/0jbk"
szbrqFCLr1c,22.0,32.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
szbrqFCLr1c,22.0,32.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
szbrqFCLr1c,22.0,32.0,"/m/025rv6n,/m/07qwf61,/m/0dbvp"
t1ULMDpL35I,70.0,80.0,"/m/0239kh,/m/026t6,/m/02hnl,/m/03t3fj,/m/06rvn,/m/0bm02,/m/0l14md"
t3m7FOXOLbY,360.0,370.0,"/m/03vt0,/m/09xqv"
t3m7FOXOLbY,360.0,370.0,"/m/03vt0,/m/09xqv"
